TICKER,COMPANY,SECTOR,YEAR,TOBIN_Q_RATIO,ESG_SCORE,E_ENVIRONMENTAL_SCORE,E_SUSTAINABLE_PRODUCT_ISSUE_SCORE,E_ENVIRON_AIR_QUALITY_ISSUE_SCORE,E_CLIMATE_EXPOS_ISSUE_SCORE,E_ECOLOGICAL_IMPACT_ISSUE_SCORE,E_ENERGY_MANAGEMENT_ISSUE_SCORE,E_GHG_EMISSIONS_MNGT_ISSUE_SCORE,E_WATER_MANAGEMENT_ISSUE_SCORE,E_WASTE_MANAGEMENT_ISSUE_SCORE,S_SOCIAL_SCORE,S_SOCIAL_SPPL_CHN_MGMT_ISSUE_SCORE,S_LABOR_EMPLYMNT_PRACT_ISSUE_SCORE,S_PRODUCT_QUALITY_MNGT_ISSUE_SCORE,S_DATA_SEC_CSTMR_PRIVCY_ISSUE_SCR,S_COMM_RIGHTS_RELATION_ISSUE_SCORE,G_GOVERNANCE_SCORE,G_BOARD_COMPOSITION_SCORE,G_EXECUTIVE_COMPENSATION_SCORE,G_SHAREHOLDER_RIGHTS_THEME_SCR,G_AUDIT_THEME_SCORE,FUND_CRNCY_ADJ_MKT_CAP,FUND_TOT_DEBT_TO_TOT_EQY,FUND_BS_TOT_ASSET,FUND_NET_DEBT_EBITDA_ADJUSTED,FUND_RETURN_ON_ASSET,FUND_RETURN_COM_EQY,MACRO_INFLATION,MACRO_UNEMPLOYMENT,MACRO_GDP_GROWTH,MACRO_PMI
ADRO IJ Equity,ALAMTRI RESOURCES INDONESIA,Energy,2019,0.9784694753089779,4.449999809265137,4.894376754760742,,4.682666778564453,6.347362518310547,7.405431270599365,6.398977279663086,6.42072057723999,1.1269445419311523,2.4579906463623047,5.115466117858887,,8.368636131286621,,,0.34239599108695984,3.1639597415924072,2.99517560005188,1.5472168922424316,5.746394157409668,2.8113160133361816,4524.437549987793,49.117549226225364,7217.105,-0.760826076478618,5.661772842708921,10.952959506242893,2.72,5.18,5.019,49.5
AMMN IJ Equity,AMMAN MINERAL INTERNASIONAL,Materials,2019,,,,,,,,,,,,,,,,,,,,,,,36294.518113964834,,,1.5327412723630818,,,2.72,5.18,5.019,49.5
ASII IJ Equity,ASTRA INTERNATIONAL TBK PT,Industrials,2019,1.3764699353175665,,,,,,,,,,,,,,,,,3.6065547466278076,2.9089510440826416,0.9030200242996216,6.33203649520874,7.2733635902404785,12058.089558300782,49.42145928262022,25417.63558893623,0.8085223084965976,6.231653769580676,15.244000926985821,2.72,5.18,5.019,49.5
BBCA IJ Equity,BANK CENTRAL ASIA TBK PT,Financials,2019,1.7073540135470042,3.4100000858306885,0.08427222073078156,,0.08427222073078156,,,,,,,5.427623271942139,,7.3397016525268555,,9.814241409301758,,4.937732696533203,4.0713605880737305,4.248260498046875,5.200429916381836,8.101980209350586,73369.04758271274,6.384044171107132,66367.39452589008,,3.276227270623376,17.540573323305985,2.72,5.18,5.019,49.5
BNGA IJ Equity,BANK CIMB NIAGA TBK PT,Financials,2019,0.9299678056319088,,,,,,,,,,,,,,,,,,,,,,2658.622535522461,54.988062363876,19821.421752004044,,1.3469422953375088,8.798507189337865,2.72,5.18,5.019,49.5
BMRI IJ Equity,BANK MANDIRI PERSERO TBK PT,Financials,2019,1.1164925018768401,1.6699999570846558,0.0,,0.0,,,,,,,1.7019517421722412,,5.98756217956543,,1.0,,4.049493312835693,4.6189656257629395,2.777086019515991,,5.062808990478516,33467.610676605225,50.070196298912826,95200.86191954937,,2.180690349480079,14.24670448057517,2.72,5.18,5.019,49.5
MEGA IJ Equity,BANK MEGA TBK PT,Financials,2019,1.2844984587748456,1.5,0.0,,0.0,,,,,,,1.2005281448364258,,3.2158942222595215,,1.0,,4.384956359863281,6.148559093475342,1.7319481372833252,6.33203649520874,2.863804817199707,2737.7809336039554,64.95919489560748,7279.831804723045,,2.1702105576690385,13.659292177689547,2.72,5.18,5.019,49.5
BBNI IJ Equity,BANK NEGARA INDONESIA PERSER,Financials,2019,1.0282358409922423,2.309999942779541,0.6299152970314026,,0.6299152970314026,,,,,,,1.8940531015396118,,5.493010520935059,,2.0,,5.531739234924316,6.52218770980835,4.1664509773254395,,5.704152584075928,10244.012946899413,59.5418530301139,61067.75532606341,,1.8600759124588089,13.3434335189004,2.72,5.18,5.019,49.5
PNBN IJ Equity,BANK PAN INDONESIA TBK PT,Financials,2019,0.956374341766524,,,,,,,,,,,,,,,,,,,,,,2675.751691894531,66.82827534509582,15258.710912110926,,1.585140303876166,8.384260933741281,2.72,5.18,5.019,49.5
BNLI IJ Equity,BANK PERMATA TBK PT,Financials,2019,1.07083700780757,3.2300000190734863,0.0,,0.0,,,,,,,5.07304048538208,,7.232706546783447,,9.814241409301758,,4.913956642150879,4.836199760437012,1.7434536218643188,7.7601470947265625,7.278656959533691,2683.1269419433597,41.93802802979413,11659.656171011771,,0.954635306131457,6.454909258947877,2.72,5.18,5.019,49.5
BBRI IJ Equity,BANK RAKYAT INDONESIA PERSER,Financials,2019,1.234444531999532,2.1500000953674316,0.1809789538383484,,0.1809789538383484,,,,,,,2.165123701095581,,4.411588191986084,,1.0,,5.055602550506592,7.058370590209961,3.094099283218384,,4.323784828186035,38481.77775101562,66.51875502767602,102315.21918105005,,2.533305228186064,17.659083369042698,2.72,5.18,5.019,49.5
BRIS IJ Equity,BANK SYARIAH INDONESIA TBK P,Financials,2019,0.9563644168658157,1.4700000286102295,0.0,,0.0,,,,,,,1.0473099946975708,,1.0620914697647095,,1.0,,4.658518314361572,5.504621505737305,1.032626748085022,6.33203649520874,8.062313079833984,7601.867820593261,19.96839251923532,3114.283815989023,,0.18277210658520746,1.4635367460114392,2.72,5.18,5.019,49.5
BRPT IJ Equity,BARITO PACIFIC TBK PT,Materials,2019,2.1737373353500096,1.7999999523162842,1.2023366689682007,0.0,1.2023366689682007,0.0,0.0,1.1550472974777222,0.0,7.451961040496826,3.737511157989502,1.3012313842773438,,,0.0,,0.0,3.61124324798584,4.846896648406982,0.0,7.136406421661377,4.063495635986328,5465.058798194359,92.0115233033373,7182.435,6.618670199261268,0.620460169704925,3.7551822024956265,2.72,5.18,5.019,49.5
BREN IJ Equity,BARITO RENEWABLES ENERGY TBK,Utilities,2019,,,,,,,,,,,,,,,,,,,,,,,78186.22171020508,,,3.565461712169325,,,2.72,5.18,5.019,49.5
BYAN IJ Equity,BAYAN RESOURCES TBK PT,Energy,2019,3.514400607584837,,,,,,,,,,,,,,,,,,,,,,41656.49622344971,58.734166547668885,1278.040123,-0.07272909732877975,18.394665471535593,35.892818656320934,2.72,5.18,5.019,49.5
BRMS IJ Equity,BUMI RESOURCES MINERALS TBK,Materials,2019,0.2323489103812101,,,,,,,,,,,,,,,,,,,,,,3548.4956988511776,10.377262681211802,713.006334,2.1668165574843443,0.18304081410258358,0.16480238927347848,2.72,5.18,5.019,49.5
BUMI IJ Equity,BUMI RESOURCES TBK PT,Energy,2019,1.1475323852885424,,,,,,,,,,,,,,,,,,,,,,2810.399695827148,348.5575843270217,3611.948844,2.0778643134121766,0.18194670018864026,,2.72,5.18,5.019,49.5
TPIA IJ Equity,CHANDRA ASRI PACIFIC TBK PT,Materials,2019,4.344349702816046,,,,,,,,,,,,,,,,,,,,,,35641.6582901001,44.73938552815686,3451.211,15.897960243801077,0.6908089532245777,1.3001391220452903,2.72,5.18,5.019,49.5
CPIN IJ Equity,CHAROEN POKPHAND INDONESI PT,Consumer Staples,2019,3.944205976294674,,,,,,,,,,,,,,,,,3.7308151721954346,3.874058246612549,0.9030200242996216,5.200429916381836,7.361608505249023,4533.870849609375,24.158079558159326,2102.21766447606,1.2738635074482585,12.843634708534083,18.106290609463656,2.72,5.18,5.019,49.5
MDIY IJ Equity,DAYA INTIGUNA YASA TBK PT,Consumer Discretionary,2019,,,,,,,,,,,,,,,,,,,,,,,2575.3116821289063,,,,,,2.72,5.18,5.019,49.5
MTEL IJ Equity,DAYAMITRA TELEKOMUNIKASI TBK,Communication Services,2019,,,,,,,,,,,,,,,,,,,,,,,3366.0498038964843,113.43361818637325,1450.9403638333213,2.5907109775171824,2.9769178699784864,9.293240328728174,2.72,5.18,5.019,49.5
DCII IJ Equity,DCI INDONESIA TBK PT,Information Technology,2019,,,,,,,,,,,,,,,,,,,,,,,5994.282902832031,152.22028540195586,121.19159384704268,0.6905750223210789,7.737451266791324,21.833716901858327,2.72,5.18,5.019,49.5
DSSA IJ Equity,DIAN SWASTATIKA SENTOSA TBK,Energy,2019,0.8071370666701532,,,,,,,,,,,,,,,,,,,,,,17436.662148437503,84.02628281778436,3718.973064,0.2697846243284365,1.4135220751655515,3.4991841957060585,2.72,5.18,5.019,49.5
BELI IJ Equity,GLOBAL DIGITAL NIAGA TBK PT,Consumer Discretionary,2019,,,,,,,,,,,,,,,,,,,,,,,3598.472696950922,0.0,595.1752004044198,,,,2.72,5.18,5.019,49.5
GEMS IJ Equity,GOLDEN ENERGY MINES TBK PT,Energy,2019,,,,,,,,,,,,,,,,,,,,,,,3806.186167745086,37.998324769003986,780.646167,-0.13514046039669717,8.828940267838798,19.509677744953045,2.72,5.18,5.019,49.5
GOTO IJ Equity,GOTO GOJEK TOKOPEDIA TBK PT,Consumer Discretionary,2019,,,,,,,,,,,,,,,,,,,,,,,5816.137681738282,7.071304760154246,1544.9556582653283,,-108.48519088187687,-131.87864990659938,2.72,5.18,5.019,49.5
HMSP IJ Equity,HM SAMPOERNA TBK PT,Consumer Staples,2019,5.097774717763103,2.9600000381469727,3.030093193054199,0.0,3.030093193054199,,,8.090335845947266,,,,2.512478828430176,3.0,,,,,3.7459089756011963,5.616474628448486,0.5355722308158875,5.200429916381836,4.30026388168335,4366.187578948975,1.1693193866657623,3676.089116776197,-0.6218206951527764,28.14518475143066,38.631482540826084,2.72,5.18,5.019,49.5
ICBP IJ Equity,INDOFOOD CBP SUKSES MAKMUR T,Consumer Staples,2019,3.7055358356389365,1.8600000143051147,1.280745029449463,3.0,1.280745029449463,,,0.0,,3.0,0.0,0.8362851142883301,0.0,,2.0,,,4.135808944702148,4.335533142089844,2.878192901611328,7.136406421661377,1.850234031677246,7776.26616821289,8.806887033997542,2795.501841554127,1.1552878175623595,13.790455961698312,21.47832338702663,2.72,5.18,5.019,49.5
INDF IJ Equity,INDOFOOD SUKSES MAKMUR TBK P,Consumer Staples,2019,1.3306383416044725,2.4700000286102295,2.9149763584136963,3.0,2.9149763584136963,,,5.571490287780762,,3.0,0.0,1.0629446506500244,0.0,,2.0,,,3.572037935256958,1.558458924293518,2.9272706508636475,7.136406421661377,5.079035758972168,4060.0494895311926,42.377883096436456,6947.249151440746,0.771360230406689,5.0931460232295045,13.749877647746194,2.72,5.18,5.019,49.5
DNET IJ Equity,INDORITEL MAKMUR INTERNASION,Communication Services,2019,3.213151040496093,,,,,,,,,,,,,,,,,,,,,,7834.7900390625,61.322919578116085,1118.2453182989095,3.95146333092305,3.4855694467609,5.751218657339477,2.72,5.18,5.019,49.5
ISAT IJ Equity,INDOSAT TBK PT,Communication Services,2019,1.049185303758776,2.6500000953674316,1.159096598625183,0.0,1.159096598625183,0.0,,1.5,,,10.0,2.72123646736145,,3.057008743286133,,4.323793888092041,,4.4065070152282715,5.061297416687012,2.9172747135162354,5.200429916381836,4.323179244995117,4626.382966426567,219.65422096267267,4536.217231169207,1.9457704465177963,2.7062630349075354,13.131074569113743,2.72,5.18,5.019,49.5
KLBF IJ Equity,KALBE FARMA TBK PT,Health Care,2019,3.9630091653527257,3.7100000381469727,3.9041855335235596,,3.9041855335235596,,,3.318244695663452,,,4.52739143371582,2.755850076675415,0.0,3.7514193058013916,4.039521217346191,,,5.450514793395996,7.144380569458008,1.6692287921905518,7.7601470947265625,5.834409236907959,3533.8039192925166,4.889655250860013,1463.4741722094318,-0.7595763937935,13.05234929625882,16.428867280318862,2.72,5.18,5.019,49.5
MYOR IJ Equity,MAYORA INDAH PT,Consumer Staples,2019,2.899415641175813,,,,,,,,,,,,,,,,,,,,,,3561.78016859436,58.599059572449875,1374.876782441901,0.9074203049159477,10.916317048687505,22.19344176097543,2.72,5.18,5.019,49.5
MBMA IJ Equity,MERDEKA BATTERY MATERIALS TB,Materials,2019,,,,,,,,,,,,,,,,,,,,,,,2781.620312365723,,,2.5970626135520933,,,2.72,5.18,5.019,49.5
MDKA IJ Equity,MERDEKA COPPER GOLD TBK PT,Materials,2019,2.252029625628588,2.640000104904175,3.1852879524230957,,3.1852879524230957,0.0,4.669314861297607,6.205260276794434,0.34239599108695984,3.0364773273468018,3.9970977306365967,1.4051201343536377,,0.0,,,0.0,3.842588186264038,2.340682029724121,2.9388766288757324,5.746394157409668,6.646933555603027,2390.231597704798,28.61815482230235,951.253163,3.364461909868541,8.09886683177214,16.69898023875742,2.72,5.18,5.019,49.5
MSIN IJ Equity,MNC DIGITAL ENTERTAINMENT TB,Communication Services,2019,1.3402615091904455,,,,,,,,,,,,,,,,,,,,,,2760.9887144384766,29.4586118165899,151.6382609951614,-0.6176407837009436,10.435064169040418,16.06848403522553,2.72,5.18,5.019,49.5
PANI IJ Equity,PANTAI INDAH KAPUK DUA TBK P,Materials,2019,1.055327322309079,,,,,,,,,,,,,,,,,,,,,,15998.402108001708,44.468099844819406,8.645118493897595,-3.297140116376598,-0.9091447235042457,-3.086870916827431,2.72,5.18,5.019,49.5
PGAS IJ Equity,PERUSAHAAN GAS NEGARA TBK PT,Utilities,2019,1.1654242518559625,2.559999942779541,0.29712069034576416,1.5,0.29712069034576416,,0.0,,0.0,,,6.5603508949279785,,,,,,4.313045501708984,5.032398223876953,2.6288442611694336,,5.837623119354248,2433.916075587158,84.92472039740325,7373.713156,0.059107429452684795,0.8827029368985874,2.6320848713250093,2.72,5.18,5.019,49.5
CUAN IJ Equity,PETRINDO JAYA KREASI TBK PT,Energy,2019,,,,,,,,,,,,,,,,,,,,,,,9417.415786743164,,,0.5994436314177444,,,2.72,5.18,5.019,49.5
SILO IJ Equity,SILOAM INTERNATIONAL HOSPITA,Health Care,2019,1.6920622530768756,1.4600000381469727,2.2343053817749023,,2.2343053817749023,0.0,,1.9996013641357422,,,4.264060974121094,0.20908769965171814,,1.7230297327041626,0.0,0.0,,3.8136322498321533,3.4801692962646484,1.930774450302124,6.33203649520874,4.385817050933838,2429.1224670410156,4.1996893288069295,559.0945331118654,-0.061072549432249684,-4.3891696191497624,-5.541026695791628,2.72,5.18,5.019,49.5
SMMA IJ Equity,SINAR MAS MULTIARTHA PT,Financials,2019,1.7745398652499447,0.7099999785423279,0.0,,0.0,,,,,,,0.08561523258686066,,0.631313145160675,0.0,0.0,,2.951917886734009,2.730278968811035,1.5530884265899658,5.200429916381836,2.7408969402313232,6024.096869720459,30.95189551522389,7194.688885679208,-1.5151573738369932,4.972917340736634,25.39474700372019,2.72,5.18,5.019,49.5
AMRT IJ Equity,SUMBER ALFARIA TRIJAYA TBK P,Consumer Staples,2019,2.243924147538422,1.4800000190734863,0.36328640580177307,0.0,0.36328640580177307,,,3.1617252826690674,0.0,,0.0,1.0154706239700317,0.0,1.8237321376800537,0.6000000238418579,0.0,,4.0314249992370605,6.554670810699463,0.5355722308158875,5.6247687339782715,3.7651584148406982,7020.438825012207,72.00787239732335,1732.6722755831588,-0.2576192367886748,4.820426479920256,17.724472039952165,2.72,5.18,5.019,49.5
TLKM IJ Equity,TELKOM INDONESIA PERSERO TBK,Communication Services,2019,2.3277819965914435,3.4700000286102295,2.037601947784424,0.0,2.037601947784424,0.0,,3.460702896118164,,,10.0,3.60151743888855,,3.8439743518829346,,0.8498213887214661,,4.941513538360596,4.922028541564941,4.455538749694824,,5.836347579956055,15661.771517152973,44.42132196162047,15975.157073746372,0.613652442035853,8.73318920740096,18.806777816406427,2.72,5.18,5.019,49.5
TBIG IJ Equity,TOWER BERSAMA INFRASTRUCTURE,Communication Services,2019,1.7000786270779946,1.9500000476837158,1.4075559377670288,0.0,1.4075559377670288,0.0,1.5,,2.9499735832214355,,,2.0177109241485596,,,0.0,,,2.862901449203491,2.248357057571411,1.4770807027816772,5.746394157409668,2.789153814315796,2862.8976224606276,415.69482938049174,2229.487253556727,5.528096834113582,2.732175567154552,19.594199169776232,2.72,5.18,5.019,49.5
NCKL IJ Equity,TRIMEGAH BANGUN PERSADA TBK,Materials,2019,,,,,,,,,,,,,,,,,,,,,,,2830.656188964844,93.61799184689504,961.4236960094605,0.32064461436800995,,,2.72,5.18,5.019,49.5
UNVR IJ Equity,UNILEVER INDONESIA TBK PT,Consumer Staples,2019,16.26332874739865,4.829999923706055,3.761866331100464,2.0,3.761866331100464,,,5.586208820343018,,2.4508092403411865,,5.653845310211182,3.0,5.886795520782471,6.827040672302246,,,5.150349140167236,5.741250514984131,2.8617053031921387,7.136406421661377,4.979921817779541,4156.3568115234375,75.06811045044343,1491.2523290243375,,36.08353035808069,116.73949031264308,2.72,5.18,5.019,49.5
UNTR IJ Equity,UNITED TRACTORS TBK PT,Energy,2019,1.1976406388438268,2.6700000762939453,1.4858965873718262,,1.4858965873718262,,3.0,0.0,0.0,3.0,2.00254487991333,2.608445882797241,,2.4291789531707764,,,0.0,4.683579444885254,3.6973931789398193,2.848578929901123,8.420125961303711,5.012269973754883,5959.246043994141,22.887111869640346,8067.695168628584,-0.08269069785298515,9.923113372016624,20.20168051139219,2.72,5.18,5.019,49.5
INCO IJ Equity,VALE INDONESIA TBK,Materials,2019,1.2959132201744192,3.3399999141693115,3.662773609161377,,3.662773609161377,5.0,6.290077209472656,3.0647943019866943,3.9972429275512695,3.0,4.208925247192383,2.367436170578003,,0.0,,,1.7639076709747314,4.248873233795166,4.68369197845459,0.8875985145568848,7.814576148986816,5.102055072784424,2309.719599381028,0.05768162114196219,2222.688,-2.749874735502662,2.59426820394383,3.000977670425731,2.72,5.18,5.019,49.5
ADMR IJ Equity,ADARO MINERALS INDONESIA TBK,Materials,2018,,,,,,,,,,,,,,,,,,,,,,,2619.8625617943244,64.99249953386683,725.510636,7.417477578328614,,,3.13,5.24,5.174,51.2
ADRO IJ Equity,ALAMTRI RESOURCES INDONESIA,Energy,2018,0.8620441940822248,3.009999990463257,3.6744136810302734,,3.265974283218384,6.053289890289307,6.565517902374268,4.0236124992370605,6.080532550811768,0.4076826572418213,1.1098002195358276,1.9152244329452515,,0.0,,,0.0,3.1315619945526123,2.903069496154785,1.550100564956665,5.746394157409668,2.809589385986328,4524.161417088801,33.265755485170686,7060.755,-0.760826076478618,6.021231717528528,11.735901753544098,3.13,5.24,5.174,51.2
AMMN IJ Equity,AMMAN MINERAL INTERNASIONAL,Materials,2018,,,,,,,,,,,,,,,,,,,,,,,36292.30300758009,,,1.5327412723630818,,,3.13,5.24,5.174,51.2
ASII IJ Equity,ASTRA INTERNATIONAL TBK PT,Industrials,2018,1.5686799219534626,,,,,,,,,,,,,,,,,3.6399800777435303,2.9983327388763428,0.9030200242996216,6.33203649520874,7.26974630355835,12057.353635837657,49.273068254159426,23893.463644555348,0.8085223084965976,6.767092192381127,16.625052257725514,3.13,5.24,5.174,51.2
BBCA IJ Equity,BANK CENTRAL ASIA TBK PT,Financials,2018,1.5933289635960053,2.1700000762939453,0.08427222073078156,,0.08427222073078156,,,,,,,2.2859108448028564,,6.298667907714844,,2.0,,5.080829620361328,4.463312149047852,4.235271453857422,5.200429916381836,8.101945877075195,73355.61412877632,6.302820429880637,57169.74727940667,,3.282969843301786,18.274567460687006,3.13,5.24,5.174,51.2
BNGA IJ Equity,BANK CIMB NIAGA TBK PT,Financials,2018,0.9371563482124423,,,,,,,,,,,,,,,,,,,,,,2658.460275984132,60.83206362393031,18491.820752755255,,1.3064675643349983,9.100530906378046,3.13,5.24,5.174,51.2
BMRI IJ Equity,BANK MANDIRI PERSERO TBK PT,Financials,2018,1.135549067011752,1.7300000190734863,0.0,,0.0,,,,,,,1.3202588558197021,,5.292691707611084,,0.0,,5.340168476104736,5.547883987426758,4.1687235832214355,,6.988333225250244,33465.56810042722,56.75141376956532,83333.47847785403,,2.1500237980102757,14.37969833182993,3.13,5.24,5.174,51.2
MEGA IJ Equity,BANK MEGA TBK PT,Financials,2018,1.2428289484412296,1.1299999952316284,0.0,,0.0,,,,,,,0.4968915283679962,,2.675023078918457,,0.0,,4.333750247955322,5.679755210876465,2.005600929260254,6.33203649520874,2.863804817199707,2737.279661537992,53.62636115650425,5805.91578290705,,1.926239967892849,11.914402232568062,3.13,5.24,5.174,51.2
BBNI IJ Equity,BANK NEGARA INDONESIA PERSER,Financials,2018,1.0692966019947974,1.7300000190734863,0.0,,0.0,,,,,,,1.623092770576477,,5.281877040863037,,1.0,,4.553346157073975,5.672664165496826,2.5910863876342773,,5.72390079498291,10243.387740128164,82.32828810470572,56045.74831912387,,1.978404015576512,14.530583136363544,3.13,5.24,5.174,51.2
PNBN IJ Equity,BANK PAN INDONESIA TBK PT,Financials,2018,0.9509385927654787,,,,,,,,,,,,,,,,,,,,,,2675.5883869392737,55.52205079932404,14362.266444860332,,1.4795522284139857,8.678843140083398,3.13,5.24,5.174,51.2
BNLI IJ Equity,BANK PERMATA TBK PT,Financials,2018,0.9677865022369652,3.2100000381469727,0.0,,0.0,,,,,,,4.9942402839660645,,7.194950103759766,,9.814241409301758,,4.981110572814941,4.781404972076416,1.9816298484802246,7.7601470947265625,7.285970687866211,2682.9631868660363,32.85522460067586,10597.68947113052,,0.5983980491999574,4.100075020484999,3.13,5.24,5.174,51.2
BBRI IJ Equity,BANK RAKYAT INDONESIA PERSER,Financials,2018,1.203886984685766,2.109999895095825,0.1809789538383484,,0.1809789538383484,,,,,,,2.128908157348633,,4.145632743835449,,1.0,,4.91404390335083,6.461817741394043,3.3584823608398438,,4.315664291381836,38479.42915304485,64.56969276713909,89893.83045678242,,2.6701753175794267,18.501355212549964,3.13,5.24,5.174,51.2
BRIS IJ Equity,BANK SYARIAH INDONESIA TBK P,Financials,2018,1.0019625350307984,1.6299999952316284,0.0,,0.0,,,,,,,1.3137973546981812,,2.7943918704986572,,1.0,,4.796545505523682,5.753167629241943,1.1598769426345825,6.33203649520874,8.1014404296875,7601.403867720475,35.98706093931533,2624.8823040133084,,0.3071490187489264,2.794423369033883,3.13,5.24,5.174,51.2
BRPT IJ Equity,BARITO PACIFIC TBK PT,Materials,2018,1.2466382907869218,1.4600000381469727,0.8193550705909729,0.0,0.8193550705909729,0.0,0.0,1.9722479581832886,0.0,5.788879871368408,0.0,0.878715991973877,,,0.0,,0.0,3.529409170150757,4.469422340393066,0.0,7.136406421661377,4.3238139152526855,5464.058177114433,98.2260453390436,7042.491,6.618670199261268,1.3518608863162034,6.432462087072377,3.13,5.24,5.174,51.2
BREN IJ Equity,BARITO RENEWABLES ENERGY TBK,Utilities,2018,,,,,,,,,,,,,,,,,,,,,,,78181.449893195,,,3.565461712169325,,,3.13,5.24,5.174,51.2
BYAN IJ Equity,BAYAN RESOURCES TBK PT,Energy,2018,4.400210594307802,,,,,,,,,,,,,,,,,,,,,,41653.95386786695,19.03875461391296,1150.863891,-0.07272909732877975,49.07017585569899,92.44609384751917,3.13,5.24,5.174,51.2
BRMS IJ Equity,BUMI RESOURCES MINERALS TBK,Materials,2018,0.1831172071741214,,,,,,,,,,,,,,,,,,,,,,3547.8459895379915,10.432669356653,690.758183,2.1668165574843443,-13.292057994840178,-12.911641073533605,3.13,5.24,5.174,51.2
BUMI IJ Equity,BUMI RESOURCES TBK PT,Energy,2018,1.1694020609569993,,,,,,,,,,,,,,,,,,,,,,2810.228173111504,309.9682846813761,3906.773939,2.0778643134121766,5.797813222495677,,3.13,5.24,5.174,51.2
TPIA IJ Equity,CHANDRA ASRI PACIFIC TBK PT,Materials,2018,2.7369595154929782,,,,,,,,,,,,,,,,,,,,,,35639.48302868478,34.352460373192805,3173.486,15.897960243801077,5.897003468710993,10.600245441160938,3.13,5.24,5.174,51.2
CPIN IJ Equity,CHAROEN POKPHAND INDONESI PT,Consumer Staples,2018,4.584713583063744,,,,,,,,,,,,,,,,,3.746432304382324,3.9182770252227783,0.9030200242996216,5.200429916381836,7.365031719207764,4533.594140982606,22.947702908550045,1916.2069730366675,1.2738635074482585,17.457315707404554,25.97488050028549,3.13,5.24,5.174,51.2
MDIY IJ Equity,DAYA INTIGUNA YASA TBK PT,Consumer Discretionary,2018,,,,,,,,,,,,,,,,,,,,,,,2575.154507171193,,,,,,3.13,5.24,5.174,51.2
MTEL IJ Equity,DAYAMITRA TELEKOMUNIKASI TBK,Communication Services,2018,,,,,,,,,,,,,,,,,,,,,,,3365.8443690595054,250.3085426451095,904.7774495044016,2.5907109775171824,,,3.13,5.24,5.174,51.2
DCII IJ Equity,DCI INDONESIA TBK PT,Information Technology,2018,,,,,,,,,,,,,,,,,,,,,,,5993.9170631675315,103.33448212480472,74.73445622790602,0.6905750223210789,7.0171580914186755,14.492511500405897,3.13,5.24,5.174,51.2
DSSA IJ Equity,DIAN SWASTATIKA SENTOSA TBK,Energy,2018,0.802642210040507,,,,,,,,,,,,,,,,,,,,,,17435.59796399146,79.37262014082097,3386.790883,0.2697846243284365,2.918159198385621,6.600961717476375,3.13,5.24,5.174,51.2
BELI IJ Equity,GLOBAL DIGITAL NIAGA TBK PT,Consumer Discretionary,2018,,,,,,,,,,,,,,,,,,,,,,,3597.8138371345744,,,,,,3.13,5.24,5.174,51.2
GEMS IJ Equity,GOLDEN ENERGY MINES TBK PT,Energy,2018,,,,,,,,,,,,,,,,,,,,,,,3805.48927677754,38.259241113495186,701.04663,-0.13514046039669717,15.295256261530179,32.62519837299686,3.13,5.24,5.174,51.2
GOTO IJ Equity,GOTO GOJEK TOKOPEDIA TBK PT,Consumer Discretionary,2018,,,,,,,,,,,,,,,,,,,,,,,5815.782714531584,0.0,1425.7729257641922,,,,3.13,5.24,5.174,51.2
HMSP IJ Equity,HM SAMPOERNA TBK PT,Consumer Staples,2018,9.501314144179638,2.059999942779541,0.0,0.0,0.0,,,0.0,,,,1.6757930517196655,3.0,,,,,3.7938854694366455,5.779822826385498,0.5355722308158875,5.200429916381836,4.298337936401367,4365.921104272201,0.325412004942665,3230.222499480142,-0.6218206951527764,30.171367429543604,38.97560599107216,3.13,5.24,5.174,51.2
ICBP IJ Equity,INDOFOOD CBP SUKSES MAKMUR T,Consumer Staples,2018,3.9169717840753346,1.7699999809265137,1.280745029449463,3.0,1.280745029449463,,,0.0,,3.0,0.0,0.8362851142883301,0.0,,2.0,,,3.7356221675872803,4.244222640991211,1.6762101650238037,7.136406421661377,1.850234031677246,7775.791571559353,9.063246598538347,2382.141332224302,1.1552878175623595,13.868859295469493,22.222006381288637,3.13,5.24,5.174,51.2
INDF IJ Equity,INDOFOOD SUKSES MAKMUR TBK P,Consumer Staples,2018,1.329403598824651,1.7899999618530273,1.280745029449463,3.0,1.280745029449463,,,0.0,,3.0,0.0,1.0629446506500244,0.0,,2.0,,,3.4731998443603516,1.3474860191345215,2.93232798576355,7.136406421661377,5.079860210418701,4059.3061176380834,59.182669962818125,6691.467110279338,0.771360230406689,4.516654744331556,12.859700976912302,3.13,5.24,5.174,51.2
DNET IJ Equity,INDORITEL MAKMUR INTERNASION,Communication Services,2018,3.5985611031193647,,,,,,,,,,,,,,,,,,,,,,7834.3118706133655,58.27368330346903,1006.9996343167672,3.95146333092305,2.2763245834271184,3.3223357855749307,3.13,5.24,5.174,51.2
ISAT IJ Equity,INDOSAT TBK PT,Communication Services,2018,0.9620259364736876,2.609999895095825,1.159096598625183,0.0,1.159096598625183,0.0,,1.5,,,10.0,2.6434385776519775,,2.3948147296905518,,4.323793888092041,,4.372581481933594,4.958662509918213,2.9172747135162354,5.200429916381836,4.3238139152526855,4625.535902105585,205.54551172203398,3683.3428294170653,1.9457704465177963,-4.631654103592265,-19.100038615744737,3.13,5.24,5.174,51.2
